id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
11670,rural,3,0.87,60,night,rainy,True,True,evening,False,False,2,0.78
365647,highway,2,0.11,45,night,foggy,False,True,afternoon,True,True,2,0.4
1681,rural,3,0.43,25,dim,foggy,False,False,evening,False,True,1,0.29
395076,rural,1,0.29,45,dim,rainy,True,True,afternoon,False,False,1,0.08
169851,highway,1,0.43,45,dim,foggy,True,True,afternoon,True,False,1,0.23
482881,urban,3,0.72,25,night,foggy,False,True,evening,False,False,1,0.53
161250,urban,4,0.23,45,night,clear,False,False,evening,False,True,0,0.34
149074,highway,3,0.15,60,daylight,rainy,False,False,evening,True,False,1,0.41
374646,rural,2,0.74,25,dim,foggy,False,True,morning,False,False,0,0.21
3241,urban,3,0.55,25,dim,rainy,False,True,evening,True,False,1,0.23
437355,highway,3,0.67,60,night,clear,True,True,evening,False,True,1,0.63
494605,urban,4,0.98,45,daylight,clear,True,False,afternoon,True,False,0,0.28
242404,urban,1,0.43,35,dim,rainy,True,False,evening,True,True,1,0.25
257380,rural,4,0.54,45,night,clear,True,True,afternoon,True,True,0,0.37
268033,rural,1,0.81,60,night,clear,True,True,morning,True,False,3,0.76
89494,highway,1,0.57,25,night,clear,True,False,evening,False,False,2,0.37
47072,highway,2,0.81,45,daylight,clear,True,True,evening,False,False,1,0.19
186822,urban,3,0.68,45,dim,rainy,False,False,morning,False,False,1,0.34
384384,rural,2,0.39,60,night,rainy,False,True,morning,False,True,2,0.69
167654,highway,3,0.68,35,dim,rainy,False,False,afternoon,True,False,1,0.29
63891,urban,3,0.93,35,dim,foggy,False,True,afternoon,False,False,2,0.37
397874,highway,1,0.58,25,dim,foggy,False,True,evening,False,True,2,0.33
92023,rural,1,0.62,70,dim,foggy,True,False,evening,False,False,2,0.55
201331,highway,3,0.27,25,dim,foggy,False,True,afternoon,True,False,0,0.17
363421,highway,1,0.28,25,daylight,clear,False,False,afternoon,False,False,2,0.06
481883,highway,4,0.36,70,night,rainy,False,True,afternoon,False,False,2,0.64
189736,highway,3,0.35,35,dim,rainy,False,True,evening,True,True,1,0.27
255048,highway,2,0.84,70,daylight,foggy,True,False,evening,True,False,0,0.55
195452,urban,4,0.8,25,daylight,rainy,True,True,morning,True,False,0,0.38
381862,urban,1,0.16,35,dim,rainy,False,False,evening,False,False,2,0.22
293787,urban,2,0.94,60,dim,foggy,False,False,morning,True,False,0,0.57
126159,rural,3,0.96,25,dim,foggy,True,False,evening,True,False,1,0.41
152832,highway,4,1.0,70,daylight,clear,True,False,morning,False,False,1,0.43
478776,rural,1,0.83,70,dim,clear,True,True,evening,True,False,2,0.46
460905,rural,3,0.03,35,night,clear,False,False,morning,False,True,2,0.23
337386,urban,1,0.13,35,daylight,rainy,True,False,evening,False,False,0,0.07
148173,rural,1,0.88,45,dim,foggy,True,True,evening,True,True,1,0.41
19425,rural,2,0.01,35,dim,foggy,True,False,evening,True,False,2,0.06
59628,urban,3,0.87,60,dim,foggy,True,True,afternoon,False,False,2,0.56
29622,rural,4,0.83,60,night,foggy,True,True,morning,False,True,3,0.91
126709,rural,3,0.03,25,daylight,clear,True,True,morning,False,False,1,0.01
423025,urban,4,0.24,45,night,rainy,True,False,afternoon,True,True,2,0.28
148185,highway,4,0.63,45,daylight,rainy,False,False,morning,False,False,1,0.25
461038,highway,2,0.82,35,daylight,foggy,False,True,morning,True,False,1,0.36
426967,highway,4,0.14,60,daylight,rainy,True,True,afternoon,True,False,0,0.39
454648,highway,2,0.27,25,daylight,clear,False,True,afternoon,True,False,2,0.11
118196,urban,4,0.44,35,daylight,clear,True,False,afternoon,False,False,2,0.04
144300,highway,1,0.81,70,night,clear,False,True,afternoon,False,True,1,0.65
92696,rural,2,0.41,25,night,clear,False,False,morning,False,True,0,0.27
300521,rural,1,0.72,35,daylight,clear,True,False,afternoon,True,True,1,0.29
442517,urban,3,0.4321,35,night,foggy,False,False,evening,False,True,0,0.43
18531,highway,4,0.53,35,daylight,rainy,True,True,morning,True,False,2,0.28
45077,urban,2,0.05,70,daylight,rainy,True,False,morning,True,False,1,0.29
425798,highway,2,0.48,45,daylight,clear,False,False,afternoon,False,True,0,0.16
391006,urban,2,0.71,70,daylight,foggy,True,False,evening,True,True,2,0.57
489185,rural,3,0.35,25,dim,foggy,True,True,evening,True,False,2,0.11
53083,rural,3,0.3,70,dim,foggy,False,True,evening,True,True,2,0.2
4166,rural,4,0.57,25,daylight,foggy,True,True,afternoon,True,True,2,0.27
158351,urban,2,0.7,35,night,foggy,False,True,afternoon,True,True,1,0.5
26961,highway,4,0.63,45,night,foggy,True,False,morning,True,False,1,0.52
133627,urban,2,0.36,25,daylight,foggy,False,True,evening,False,True,2,0.21
264413,urban,3,0.02,35,night,rainy,False,True,evening,True,False,2,0.29
379759,urban,2,0.4,35,night,foggy,True,False,morning,False,True,1,0.46
379194,urban,3,0.33,35,dim,foggy,True,False,morning,True,False,1,0.14
359333,urban,1,0.45,25,night,clear,False,True,afternoon,False,False,1,0.38
317993,highway,3,0.87,60,night,clear,True,False,morning,True,True,2,0.6
82390,urban,2,0.32,25,dim,clear,True,False,morning,False,True,1,0.14
373501,highway,4,0.63,60,dim,foggy,True,True,evening,False,False,0,0.55
243854,urban,2,0.1,35,dim,foggy,False,False,afternoon,False,True,0,0.09
402126,rural,4,0.81,70,dim,clear,False,False,morning,False,True,2,0.4
17029,urban,3,0.98,60,dim,rainy,True,True,evening,True,False,1,0.6
309076,highway,2,0.36,45,night,foggy,True,True,morning,False,True,0,0.35
271358,urban,4,0.65,35,daylight,foggy,True,True,afternoon,True,False,2,0.38
87934,urban,1,0.85,45,dim,clear,False,True,morning,True,True,1,0.26
336374,rural,1,0.27,60,dim,clear,False,False,evening,False,False,1,0.2
40540,urban,4,0.14,60,daylight,rainy,True,False,afternoon,False,True,2,0.3
132419,highway,2,0.83,45,night,foggy,True,False,morning,True,False,2,0.58
413890,urban,1,0.15,60,daylight,foggy,False,False,afternoon,False,False,1,0.2
244023,urban,1,0.21,35,night,foggy,True,True,morning,False,True,1,0.34
91785,urban,3,0.84,60,daylight,rainy,True,True,evening,True,False,2,0.55
204057,rural,2,0.61,25,night,rainy,True,False,evening,False,False,3,0.62
237603,urban,1,0.89,45,daylight,clear,True,False,morning,True,True,2,0.31
312951,urban,2,0.04,70,dim,rainy,True,False,afternoon,False,True,2,0.36
177944,urban,1,0.43,25,night,foggy,True,True,morning,True,False,1,0.39
197384,highway,3,0.16,45,daylight,rainy,False,False,afternoon,False,False,0,0.16
154878,urban,4,0.32,70,night,rainy,True,False,evening,False,True,1,0.64
22271,urban,3,0.14,60,night,clear,False,False,afternoon,False,False,1,0.42
323744,highway,3,0.09,35,dim,rainy,True,False,afternoon,True,False,0,0.07
337707,highway,3,0.95,60,daylight,foggy,True,False,evening,True,True,3,0.66
153564,urban,2,0.21,70,dim,rainy,False,True,morning,False,False,0,0.29
243787,urban,3,0.75,35,daylight,rainy,True,True,evening,True,False,1,0.37
126781,urban,3,0.26,25,dim,foggy,False,True,morning,False,False,0,0.11
100252,rural,1,0.07,25,night,clear,False,False,morning,False,False,0,0.23
410511,rural,2,0.23,45,dim,rainy,True,False,morning,False,False,0,0.14
385055,highway,3,0.91,25,daylight,clear,True,False,evening,True,False,1,0.27
189054,highway,3,0.54,60,dim,clear,False,True,morning,True,False,0,0.45
425402,rural,1,0.62,70,daylight,clear,True,False,evening,True,True,1,0.36
379687,highway,2,0.37,35,dim,rainy,True,False,afternoon,False,True,0,0.25
123665,rural,2,0.63,70,daylight,foggy,True,False,afternoon,False,False,1,0.45
367036,rural,1,0.06,60,daylight,rainy,False,True,evening,False,False,1,0.34
307592,highway,4,0.14,60,daylight,foggy,True,True,morning,True,False,2,0.4
367108,highway,4,0.34,45,night,rainy,False,False,afternoon,False,False,1,0.43
379864,urban,3,0.02,35,night,rainy,False,False,morning,False,False,0,0.31
134025,rural,2,0.64,45,night,foggy,False,True,evening,True,False,1,0.52
240271,rural,1,0.75,70,night,clear,True,False,evening,False,False,1,0.66
199295,urban,4,0.94,45,daylight,rainy,True,False,morning,True,False,2,0.3
319074,rural,1,0.86,45,dim,foggy,False,False,afternoon,False,False,2,0.29
388651,rural,2,0.03,45,dim,foggy,False,False,afternoon,False,False,1,0.13
485048,urban,2,0.16,25,night,clear,True,True,evening,True,False,1,0.27
93890,urban,3,0.19,45,night,clear,True,True,evening,False,True,1,0.35
237153,highway,1,0.99,60,daylight,clear,False,True,evening,False,True,3,0.46
380954,urban,3,0.05,25,dim,foggy,False,False,morning,True,False,1,0.08
456231,highway,4,0.08,25,night,clear,True,False,afternoon,False,True,1,0.24
68258,urban,1,0.62,35,dim,rainy,True,False,morning,True,True,2,0.28
510809,rural,2,0.95,35,daylight,rainy,False,True,morning,False,True,1,0.33
63353,urban,3,0.6,60,daylight,rainy,True,False,evening,True,True,2,0.58
143098,urban,1,0.32,35,daylight,foggy,False,False,evening,True,True,1,0.16
435406,urban,1,0.95,70,night,foggy,False,False,morning,False,False,4,0.96
104024,urban,3,0.92,70,dim,foggy,True,True,evening,True,True,2,0.49
146997,rural,3,0.62,25,dim,clear,False,False,afternoon,True,False,1,0.23
170295,rural,1,0.11,25,dim,foggy,False,False,evening,False,False,0,0.07
169338,rural,4,0.03,35,daylight,foggy,False,False,evening,True,True,1,0.05
211538,highway,2,0.21,25,daylight,clear,True,False,morning,False,True,1,0.08
118552,urban,1,0.13,25,dim,clear,True,True,evening,True,False,2,0.05
201716,rural,4,0.83,70,dim,clear,False,False,morning,True,True,1,0.51
126285,urban,4,0.7,60,dim,rainy,True,True,afternoon,False,True,1,0.47
72524,rural,2,0.65,70,daylight,foggy,True,False,afternoon,False,False,1,0.57
486227,highway,4,0.02,35,daylight,foggy,True,True,afternoon,False,True,2,0.12
30372,highway,2,0.95,45,dim,clear,False,True,afternoon,False,True,1,0.33
92328,highway,1,0.69,25,dim,clear,True,True,morning,False,False,2,0.27
504165,rural,1,0.32,35,night,clear,False,True,morning,True,True,1,0.34
245557,highway,2,0.25,45,night,foggy,True,True,afternoon,False,False,1,0.35
381969,rural,4,0.15,45,daylight,foggy,False,False,afternoon,True,True,0,0.17
381010,urban,2,0.89,60,night,rainy,True,True,morning,True,False,2,0.71
186734,rural,2,0.87,70,dim,clear,False,True,afternoon,True,False,1,0.43
156241,urban,3,0.7,35,daylight,clear,True,False,afternoon,True,False,0,0.25
48336,urban,4,0.57,60,daylight,clear,False,True,evening,False,True,1,0.33
443003,rural,3,0.4,60,night,clear,False,False,evening,False,False,1,0.49
198001,urban,1,0.3,35,night,rainy,True,True,evening,True,False,1,0.39
72070,urban,2,0.36,60,dim,clear,True,False,afternoon,True,True,0,0.26
362320,rural,3,0.57,25,dim,clear,False,True,evening,False,False,0,0.19
461081,urban,4,0.4,60,dim,rainy,False,True,morning,False,False,2,0.41
452110,highway,3,0.28,25,daylight,clear,False,False,evening,True,False,1,0.11
97716,urban,2,0.22,45,dim,rainy,True,False,evening,True,True,1,0.11
431685,rural,4,0.73,35,dim,clear,True,False,morning,False,False,2,0.32
466216,urban,1,0.57,45,daylight,rainy,True,True,afternoon,False,False,0,0.22
141455,urban,4,0.73,25,night,foggy,False,True,evening,False,True,3,0.71
107360,highway,1,0.13,45,daylight,clear,True,True,morning,False,True,2,0.04
373327,urban,1,0.62,35,dim,clear,False,False,evening,False,True,1,0.27
159169,urban,1,0.32,45,night,foggy,False,True,morning,False,False,2,0.36
190913,rural,4,0.39,35,daylight,foggy,False,False,morning,True,False,1,0.18
215302,rural,1,0.94,60,daylight,clear,False,False,afternoon,True,True,0,0.35
207296,urban,3,0.25,60,daylight,clear,False,True,evening,True,False,1,0.33
203717,rural,3,0.02,70,daylight,foggy,False,True,afternoon,True,False,2,0.21
279299,urban,4,0.05,35,dim,rainy,False,False,afternoon,True,False,0,0.11
88976,rural,4,0.52,35,dim,rainy,False,True,evening,True,False,0,0.28
389167,urban,2,0.63,25,daylight,rainy,False,True,morning,True,True,1,0.34
515945,highway,2,0.57,70,dim,rainy,False,True,morning,True,True,2,0.44
434370,highway,3,0.24,70,daylight,rainy,False,False,afternoon,True,False,1,0.44
135663,rural,3,0.75,25,dim,foggy,True,False,afternoon,True,False,1,0.34
159795,highway,3,0.91,60,night,foggy,True,False,morning,False,False,0,0.77
340547,highway,3,0.73,35,daylight,clear,False,False,evening,True,True,2,0.3
445163,urban,2,0.97,60,dim,clear,True,False,afternoon,True,False,2,0.49
420052,urban,4,0.15,45,dim,clear,True,True,evening,True,True,0,0.15
190722,highway,1,0.59,25,night,clear,False,True,morning,False,False,0,0.43
17392,urban,4,0.5,60,daylight,clear,False,True,afternoon,False,False,0,0.25
220834,highway,1,0.46,35,night,clear,True,True,morning,False,False,2,0.28
84314,highway,1,0.36,70,dim,clear,True,True,evening,False,False,1,0.36
21667,highway,1,0.24,60,daylight,foggy,True,False,evening,False,False,1,0.31
296408,rural,3,0.68,25,night,rainy,True,False,evening,True,True,2,0.43
72319,urban,3,0.54,35,night,rainy,True,False,afternoon,True,False,1,0.53
448278,highway,3,0.37,60,night,clear,True,True,morning,True,True,1,0.46
419286,urban,1,0.69,60,dim,foggy,True,False,evening,False,True,1,0.53
90682,urban,3,0.44,45,night,rainy,False,False,morning,False,True,1,0.42
512588,highway,2,0.52,35,daylight,rainy,True,True,evening,False,True,2,0.35
448183,rural,3,0.58,70,daylight,foggy,False,False,afternoon,False,True,2,0.44
326411,rural,1,0.18,45,night,clear,True,False,afternoon,False,True,1,0.25
312989,highway,2,0.1,35,night,clear,False,True,morning,False,True,2,0.17
443932,rural,3,0.66,25,night,rainy,True,True,evening,False,True,1,0.44
265937,highway,4,0.46,25,dim,foggy,True,True,morning,False,False,2,0.22
206109,rural,2,0.91,60,dim,foggy,False,True,evening,False,False,3,0.66
8943,highway,3,0.29,25,dim,foggy,True,True,morning,False,True,2,0.24
230262,rural,1,0.54,45,night,foggy,False,True,morning,True,True,1,0.52
219394,rural,4,0.29,45,dim,rainy,True,False,afternoon,True,True,2,0.29
369715,highway,4,0.21,70,dim,foggy,True,True,afternoon,False,False,2,0.36
31900,highway,1,0.35,25,dim,foggy,True,False,afternoon,True,False,0,0.18
20218,highway,4,0.49,70,daylight,rainy,True,False,morning,False,False,2,0.48
472649,urban,3,0.59,70,dim,foggy,True,False,evening,False,False,1,0.41
119082,highway,3,0.07,25,dim,rainy,True,True,morning,True,True,1,0.11
192713,rural,4,0.36,70,daylight,foggy,False,False,evening,True,False,1,0.28
55219,urban,3,0.91,70,dim,foggy,False,True,evening,True,True,1,0.49
309685,urban,3,0.99,45,night,foggy,True,False,morning,True,False,3,0.62
141082,highway,1,0.22,45,daylight,foggy,False,True,afternoon,False,True,1,0.19
347290,urban,3,0.12,35,night,foggy,False,True,afternoon,False,False,1,0.31
368475,rural,3,0.04,70,dim,foggy,False,False,morning,False,False,1,0.31
428817,urban,1,0.55,25,dim,clear,False,False,afternoon,False,True,0,0.21
286974,highway,4,0.88,70,daylight,foggy,True,False,evening,False,True,3,0.58
501118,urban,4,0.57,35,daylight,rainy,True,True,evening,False,False,1,0.33
317284,urban,2,0.6,60,night,foggy,False,True,evening,False,False,2,0.68
10445,urban,3,0.27,35,daylight,rainy,False,False,evening,True,False,0,0.22
493550,urban,3,0.06,70,dim,rainy,True,False,afternoon,False,True,2,0.4
291089,rural,3,0.54,35,daylight,foggy,True,True,morning,True,True,0,0.24
477200,urban,4,0.32,70,dim,rainy,True,False,evening,True,False,0,0.37
50494,highway,1,0.65,60,dim,foggy,True,False,morning,True,True,1,0.55
359603,rural,3,0.73,45,dim,foggy,True,False,afternoon,False,False,0,0.25
442647,highway,4,0.84,60,daylight,clear,False,True,evening,True,True,1,0.52
355391,rural,1,0.51,45,daylight,foggy,False,False,morning,True,False,1,0.22
441225,rural,4,0.06,35,daylight,clear,True,True,evening,False,False,0,0.05
462522,rural,1,0.49,45,night,clear,False,False,morning,True,True,2,0.33
426877,highway,2,0.54,60,night,rainy,False,False,afternoon,True,False,2,0.63
266198,urban,2,0.01,35,daylight,rainy,False,False,evening,False,False,1,0.17
200492,urban,4,0.62,35,night,foggy,True,True,afternoon,False,False,0,0.54
194470,urban,1,0.42,35,daylight,clear,False,False,evening,True,True,1,0.17
497446,urban,4,0.85,45,night,clear,True,True,morning,False,True,0,0.46
187023,highway,3,0.21,25,daylight,clear,True,True,evening,False,False,1,0.08
26511,rural,2,0.62,70,dim,clear,True,True,morning,True,True,1,0.38
327964,highway,2,0.8,35,night,foggy,True,False,morning,True,True,2,0.52
18877,rural,1,0.28,25,dim,rainy,True,True,afternoon,True,False,0,0.08
93194,highway,4,0.05,45,daylight,clear,True,False,evening,True,True,2,0.05
149311,rural,3,0.03,25,daylight,rainy,False,True,afternoon,True,True,0,0.18
171250,highway,1,0.55,25,daylight,clear,True,True,morning,True,False,2,0.21
192177,urban,4,0.76,60,night,foggy,False,False,morning,False,True,1,0.72
128858,highway,3,0.52,45,night,clear,True,True,morning,False,True,1,0.31
13963,urban,3,0.03,35,night,rainy,False,True,afternoon,True,True,2,0.36
77767,urban,1,0.52,45,daylight,clear,True,True,evening,False,True,2,0.19
80135,rural,2,0.33,25,dim,clear,True,False,afternoon,True,True,0,0.16
400485,highway,4,0.82,35,dim,clear,True,True,evening,True,True,2,0.34
495186,urban,3,0.01,60,dim,rainy,True,True,afternoon,True,True,1,0.33
221110,highway,3,0.29,45,night,clear,False,False,evening,True,False,0,0.26
201635,rural,3,0.33,35,night,rainy,False,True,afternoon,False,False,0,0.38
21109,rural,1,0.23,70,daylight,rainy,False,True,evening,True,False,1,0.28
247721,rural,1,0.69,35,night,clear,False,False,morning,False,False,1,0.5
510475,urban,1,0.02,35,dim,rainy,False,True,afternoon,True,False,0,0.07
477216,urban,1,0.7,25,daylight,rainy,True,False,afternoon,False,True,1,0.3
246523,highway,4,0.78,60,dim,clear,False,True,morning,True,True,1,0.47
345570,urban,4,0.21,25,daylight,foggy,True,False,afternoon,True,False,1,0.06
279853,urban,3,0.13,70,dim,clear,True,True,afternoon,False,True,0,0.23
228808,highway,1,0.27,25,daylight,foggy,False,False,afternoon,False,False,1,0.18
349936,highway,1,0.59,60,daylight,rainy,True,True,afternoon,True,False,1,0.53
35694,urban,3,0.83,70,dim,foggy,False,False,afternoon,False,True,1,0.59
143048,highway,1,0.35,60,dim,foggy,True,False,evening,False,True,2,0.39
12461,urban,4,0.24,35,night,rainy,True,True,morning,False,False,2,0.2
251527,highway,3,0.22,35,dim,clear,False,False,afternoon,True,False,2,0.11
130847,rural,1,0.22,35,daylight,foggy,False,True,evening,False,True,2,0.11
158577,rural,3,0.14,60,daylight,rainy,True,True,evening,True,False,1,0.28
338154,urban,1,0.69,70,night,foggy,True,False,morning,True,True,1,0.74
272265,urban,2,0.07,25,dim,clear,False,False,evening,False,True,0,0.08
198057,rural,4,0.52,25,dim,rainy,False,False,evening,False,True,0,0.24
265252,urban,4,0.08,70,dim,rainy,False,False,morning,True,False,0,0.37
391151,rural,1,0.67,45,dim,foggy,True,False,morning,False,False,1,0.33
374347,rural,3,0.15,25,night,rainy,False,False,evening,True,True,1,0.25
